PlayerID,PlayerName,Team,MatchID,Runs,BallsFaced,Fours,Sixes,StrikeRate,Wickets,OversBowled,Economy,MatchType,Venue,Date
1059,Joe Root,England,1127,69,50,4,1,138.0,2,4,3.94,ODI,Karachi,2022-07-14
1060,David Warner,Australia,1134,73,51,2,12,143.14,3,8,5.43,T20,Sydney,2020-08-17
1061,Steve Smith,Australia,1199,6,13,1,1,46.15,3,2,5.03,ODI,Delhi,2022-06-27
1062,Jasprit Bumrah,India,1128,16,52,2,0,30.77,1,0,0.0,ODI,Melbourne,2021-11-27
1063,Jonny Bairstow,England,1079,20,24,5,3,83.33,2,4,8.6,T20,Sydney,2020-07-20
1064,Mohammad Rizwan,Pakistan,1185,100,40,15,2,250.0,3,0,0.0,ODI,Nottingham,2022-03-04
1065,Virat Kohli,India,1079,39,77,3,5,50.65,4,4,7.51,ODI,Delhi,2021-11-13
1066,Joe Root,England,1026,98,81,8,1,120.99,0,8,5.86,Test,Lahore,2020-02-16
1067,David Warner,Australia,1082,51,92,10,5,55.43,2,4,5.06,ODI,Melbourne,2021-08-09
1068,Mitchell Starc,Australia,1081,139,88,4,19,157.95,4,0,0.0,T20,Delhi,2021-07-12
1069,Mohammad Rizwan,Pakistan,1070,56,53,12,7,105.66,1,0,0.0,ODI,Mumbai,2023-06-29
1070,KL Rahul,India,1138,56,40,5,2,140.0,2,8,6.63,T20,Karachi,2021-07-09
1071,Shaheen Afridi,Pakistan,1146,125,71,20,9,176.06,1,6,6.63,ODI,Sydney,2020-05-25
1072,Mitchell Starc,Australia,1086,30,75,4,4,40.0,1,10,4.27,Test,Nottingham,2020-04-13
1073,Babar Azam,Pakistan,1120,19,57,1,1,33.33,0,6,3.93,Test,Mumbai,2020-08-04
1074,Joe Root,England,1022,144,45,10,5,320.0,4,4,7.35,T20,London,2021-01-01
1075,Jonny Bairstow,England,1091,129,86,19,14,150.0,3,0,0.0,T20,Karachi,2021-02-09
1076,Jasprit Bumrah,India,1145,92,72,4,0,127.78,3,0,0.0,ODI,Delhi,2023-12-01
1077,Joe Root,England,1116,21,5,1,1,420.0,4,8,6.05,T20,Nottingham,2022-08-21
1078,Mohammad Rizwan,Pakistan,1036,63,10,14,9,630.0,2,6,8.57,Test,Lahore,2022-01-14
1079,Ben Stokes,England,1179,15,54,1,2,27.78,1,6,6.67,Test,Karachi,2021-10-27
1080,Jofra Archer,England,1007,140,41,15,4,341.46,3,8,3.9,ODI,Nottingham,2020-08-19
1081,Glenn Maxwell,Australia,1118,147,24,26,12,612.5,2,2,4.8,ODI,Lahore,2021-12-14
1082,Fakhar Zaman,Pakistan,1026,46,53,10,5,86.79,4,6,7.27,T20,Delhi,2021-10-29
1083,Hardik Pandya,India,1136,142,96,25,15,147.92,2,0,0.0,T20,London,2023-04-24
1084,Ben Stokes,England,1158,63,93,5,9,67.74,2,6,6.25,ODI,Sydney,2022-09-14
1085,Joe Root,England,1087,63,29,3,10,217.24,0,10,7.88,ODI,London,2022-06-10
1086,Mitchell Starc,Australia,1177,20,39,5,1,51.28,1,4,3.64,ODI,Sydney,2023-09-19
1087,R Ashwin,India,1124,110,82,26,0,134.15,2,4,7.55,ODI,Nottingham,2021-10-28
1088,Jasprit Bumrah,India,1045,102,1,24,10,10200.0,3,4,4.49,T20,London,2020-05-22
1089,R Ashwin,India,1197,129,82,9,4,157.32,0,2,6.25,T20,Karachi,2022-10-09
1090,Rohit Sharma,India,1055,9,76,1,0,11.84,0,10,9.4,ODI,Mumbai,2020-10-27
1091,Shadab Khan,Pakistan,1136,130,74,4,13,175.68,1,8,8.25,T20,London,2023-06-14
1092,Ben Stokes,England,1052,89,26,7,4,342.31,2,0,0.0,Test,Karachi,2021-09-05
1093,Glenn Maxwell,Australia,1183,143,37,2,19,386.49,4,4,3.54,T20,Delhi,2023-04-08
1094,R Ashwin,India,1130,89,58,5,13,153.45,0,4,5.46,T20,Sydney,2021-08-25
1095,MS Dhoni,India,1140,96,71,5,7,135.21,2,10,8.74,ODI,Mumbai,2023-12-11
1096,Steve Smith,Australia,1072,19,8,1,1,237.5,1,0,0.0,ODI,Melbourne,2022-06-03
1097,Jos Buttler,England,1182,92,9,14,13,1022.22,1,2,7.08,T20,London,2022-02-20
1098,Jonny Bairstow,England,1054,79,36,19,12,219.44,4,10,9.63,Test,Sydney,2022-08-30
1099,Mohammad Rizwan,Pakistan,1142,92,80,5,11,115.0,4,0,0.0,T20,Karachi,2022-05-04
1100,Shaheen Afridi,Pakistan,1171,72,91,12,9,79.12,4,4,4.82,ODI,Sydney,2020-01-24
1101,Virat Kohli,India,1036,71,87,4,9,81.61,1,6,4.99,Test,Nottingham,2023-09-09
1102,Ben Stokes,England,1021,57,46,1,8,123.91,0,8,7.34,ODI,London,2022-07-22
1103,Jonny Bairstow,England,1046,86,74,9,3,116.22,0,10,5.3,T20,London,2023-02-04
1104,Jofra Archer,England,1090,5,58,1,0,8.62,4,2,3.5,ODI,Sydney,2022-05-19
1105,R Ashwin,India,1127,81,87,1,11,93.1,4,6,8.96,Test,Melbourne,2023-12-29
1106,Glenn Maxwell,Australia,1139,111,84,0,0,132.14,0,4,9.71,Test,Karachi,2020-03-09
1107,R Ashwin,India,1123,115,94,8,14,122.34,2,10,8.42,Test,Karachi,2020-08-19
1108,Joe Root,England,1036,44,26,0,7,169.23,1,4,9.83,Test,Lahore,2022-08-10
1109,Ravindra Jadeja,India,1156,15,59,0,2,25.42,0,2,7.16,ODI,Melbourne,2022-08-25
1110,Ravindra Jadeja,India,1148,78,90,18,3,86.67,2,8,5.84,T20,Mumbai,2021-12-04
1111,Jasprit Bumrah,India,1116,137,75,17,1,182.67,0,2,3.39,Test,Nottingham,2023-03-21
1112,Glenn Maxwell,Australia,1090,58,39,2,6,148.72,0,2,4.38,T20,Lahore,2020-12-09
1113,R Ashwin,India,1191,78,2,8,6,3900.0,3,6,6.17,T20,Lahore,2020-05-05
1114,Jonny Bairstow,England,1043,31,28,4,0,110.71,3,4,5.13,Test,Mumbai,2023-09-06
1115,Mitchell Starc,Australia,1006,53,36,8,6,147.22,0,2,6.59,T20,Nottingham,2020-06-17
1116,Fakhar Zaman,Pakistan,1019,68,51,10,3,133.33,4,8,6.81,T20,Lahore,2020-09-28
1117,Pat Cummins,Australia,1065,67,36,15,8,186.11,1,10,4.61,ODI,Delhi,2023-05-21
1118,Fakhar Zaman,Pakistan,1189,99,44,6,14,225.0,4,10,4.21,ODI,Nottingham,2022-01-27
1119,Shaheen Afridi,Pakistan,1200,16,80,3,2,20.0,2,0,0.0,Test,Melbourne,2022-09-20
1120,Fakhar Zaman,Pakistan,1008,48,2,3,0,2400.0,2,2,7.81,T20,Delhi,2020-10-24
1121,Shadab Khan,Pakistan,1192,1,41,0,0,2.44,2,4,9.37,T20,London,2021-05-02
1122,Ben Stokes,England,1053,143,4,11,6,3575.0,3,4,7.01,Test,Karachi,2020-04-21
1123,Steve Smith,Australia,1013,105,32,9,10,328.12,0,8,9.12,ODI,Nottingham,2022-03-27
1124,Jos Buttler,England,1121,136,49,32,3,277.55,3,2,4.88,Test,Melbourne,2022-02-16
1125,Jofra Archer,England,1067,28,78,0,1,35.9,4,8,5.1,ODI,London,2020-01-25
1126,Glenn Maxwell,Australia,1097,74,14,2,2,528.57,1,10,4.22,Test,Karachi,2022-12-21
1127,Rohit Sharma,India,1136,101,45,9,15,224.44,0,0,0.0,Test,Karachi,2022-06-03
1128,Pat Cummins,Australia,1069,118,78,0,19,151.28,4,6,8.39,T20,Delhi,2021-06-06
1129,Jofra Archer,England,1197,132,69,30,12,191.3,0,2,4.15,Test,Melbourne,2023-10-08
1130,Fakhar Zaman,Pakistan,1086,125,67,29,17,186.57,3,8,8.71,Test,Sydney,2021-10-03
1131,Virat Kohli,India,1017,29,9,1,1,322.22,2,10,6.6,ODI,London,2020-07-19
1132,Jasprit Bumrah,India,1089,140,44,34,22,318.18,0,2,3.49,ODI,Lahore,2021-05-30
1133,Babar Azam,Pakistan,1006,40,44,1,1,90.91,4,10,6.38,Test,Delhi,2020-04-26
1134,Fakhar Zaman,Pakistan,1163,105,44,9,10,238.64,0,2,7.46,ODI,Delhi,2020-06-25
1135,Shadab Khan,Pakistan,1168,70,70,2,2,100.0,1,0,0.0,Test,Sydney,2020-08-15
1136,Shaheen Afridi,Pakistan,1075,125,24,20,5,520.83,2,6,7.17,T20,Delhi,2023-08-01
1137,Jos Buttler,England,1196,41,76,0,3,53.95,1,4,7.41,T20,Karachi,2021-06-11
1138,Babar Azam,Pakistan,1070,145,85,35,7,170.59,3,10,7.51,ODI,London,2022-03-06
1139,Steve Smith,Australia,1066,113,30,7,1,376.67,0,0,0.0,T20,Sydney,2022-06-21
1140,Jasprit Bumrah,India,1051,114,20,7,18,570.0,4,4,8.34,Test,London,2020-12-31
1141,Joe Root,England,1036,71,83,7,9,85.54,2,10,6.68,Test,London,2021-03-23
1142,Jasprit Bumrah,India,1183,32,83,4,2,38.55,0,2,4.25,T20,Delhi,2020-03-12
1143,Rohit Sharma,India,1146,71,5,9,11,1420.0,4,8,7.05,Test,Lahore,2022-07-02
1144,Jasprit Bumrah,India,1038,132,22,14,12,600.0,3,0,0.0,Test,Mumbai,2020-03-18
1145,Jos Buttler,England,1038,106,23,0,10,460.87,1,2,3.39,Test,Karachi,2022-03-12
1146,Ravindra Jadeja,India,1181,25,16,4,0,156.25,1,0,0.0,T20,Nottingham,2022-06-12
1147,Joe Root,England,1138,129,6,23,17,2150.0,2,0,0.0,ODI,Mumbai,2022-02-26
1148,Joe Root,England,1145,71,92,9,0,77.17,4,2,9.4,Test,Karachi,2021-11-13
1149,Glenn Maxwell,Australia,1014,149,6,25,6,2483.33,3,4,7.46,Test,Delhi,2022-01-18
1150,Steve Smith,Australia,1117,50,23,6,7,217.39,1,0,0.0,T20,Melbourne,2020-12-27
1151,Suryakumar Yadav,India,1169,140,85,9,20,164.71,2,0,0.0,ODI,Lahore,2023-11-26
1152,Joe Root,England,1161,78,52,1,8,150.0,4,2,7.97,Test,Karachi,2022-09-23
1153,Jasprit Bumrah,India,1188,33,35,5,2,94.29,1,4,7.66,ODI,Sydney,2020-03-14
1154,Babar Azam,Pakistan,1184,146,67,17,6,217.91,0,6,9.74,Test,Melbourne,2022-09-28
1155,Joe Root,England,1138,66,11,3,4,600.0,0,4,3.03,Test,Lahore,2022-10-20
1156,Joe Root,England,1009,28,82,3,4,34.15,0,2,3.17,T20,Mumbai,2021-11-22
1157,Suryakumar Yadav,India,1030,23,99,5,3,23.23,2,2,4.48,ODI,Nottingham,2023-10-20
1158,Fakhar Zaman,Pakistan,1059,142,60,30,9,236.67,0,4,5.56,ODI,Mumbai,2020-10-16
1159,Joe Root,England,1120,63,2,7,6,3150.0,1,10,9.01,Test,Mumbai,2021-05-12
1160,Babar Azam,Pakistan,1044,25,29,2,1,86.21,0,0,0.0,Test,Mumbai,2021-09-21
1161,Jasprit Bumrah,India,1156,66,90,8,5,73.33,4,0,0.0,ODI,Delhi,2020-08-05
1162,Jasprit Bumrah,India,1152,64,21,9,10,304.76,3,6,3.56,Test,Melbourne,2020-05-09
1163,Shadab Khan,Pakistan,1086,16,40,1,2,40.0,3,6,4.52,Test,London,2021-10-26
1164,R Ashwin,India,1139,45,86,6,5,52.33,4,0,0.0,ODI,Karachi,2021-03-12
1165,R Ashwin,India,1044,84,11,4,2,763.64,2,0,0.0,T20,Delhi,2020-09-04
1166,David Warner,Australia,1193,93,46,4,2,202.17,3,6,3.31,T20,Sydney,2023-11-27
1167,Mitchell Starc,Australia,1042,86,2,7,8,4300.0,2,4,3.35,T20,Melbourne,2023-04-06
1168,Shubman Gill,India,1025,100,21,25,4,476.19,3,8,9.32,Test,London,2020-11-19
1169,Jasprit Bumrah,India,1020,19,61,3,1,31.15,0,2,8.36,ODI,Mumbai,2021-01-02
1170,R Ashwin,India,1072,25,70,0,0,35.71,2,0,0.0,T20,Nottingham,2023-11-18
1171,Mohammad Rizwan,Pakistan,1036,0,51,0,0,0.0,4,8,4.49,Test,Lahore,2022-12-07
1172,Jofra Archer,England,1061,47,25,8,2,188.0,2,6,8.34,ODI,Mumbai,2023-05-06
1173,Shadab Khan,Pakistan,1156,21,77,0,2,27.27,2,6,9.85,ODI,Lahore,2021-12-13
1174,Joe Root,England,1142,68,88,7,5,77.27,0,2,7.68,ODI,Melbourne,2020-08-28
1175,R Ashwin,India,1092,15,76,0,0,19.74,1,0,0.0,Test,Melbourne,2022-08-08
1176,Shaheen Afridi,Pakistan,1013,111,47,11,8,236.17,1,2,7.36,ODI,Delhi,2020-11-01
1177,Jofra Archer,England,1045,14,36,0,2,38.89,4,10,5.24,ODI,Mumbai,2020-04-20
1178,Pat Cummins,Australia,1053,73,24,17,0,304.17,1,6,7.16,T20,Lahore,2021-11-15
1179,Joe Root,England,1026,59,55,2,9,107.27,1,8,8.31,Test,Mumbai,2023-01-05
1180,Mohammad Rizwan,Pakistan,1007,13,79,0,0,16.46,0,8,9.55,T20,Delhi,2020-05-25
1181,Shadab Khan,Pakistan,1151,56,81,9,3,69.14,2,8,6.45,Test,Karachi,2022-05-08
1182,Shaheen Afridi,Pakistan,1058,76,82,13,0,92.68,1,0,0.0,ODI,Karachi,2021-04-11
1183,KL Rahul,India,1188,16,19,2,1,84.21,2,8,6.69,T20,Melbourne,2022-02-08
1184,Babar Azam,Pakistan,1120,73,74,10,10,98.65,1,8,6.22,Test,Nottingham,2020-04-21
1185,Ben Stokes,England,1055,126,80,6,15,157.5,2,2,5.03,Test,Nottingham,2020-12-30
1186,Jos Buttler,England,1034,11,35,0,0,31.43,1,4,5.64,T20,Melbourne,2023-07-18
1187,Pat Cummins,Australia,1051,16,32,0,1,50.0,2,6,8.12,T20,Sydney,2020-03-06
1188,Hardik Pandya,India,1034,136,92,2,19,147.83,0,0,0.0,ODI,Nottingham,2022-07-28
1189,Ben Stokes,England,1194,100,70,12,1,142.86,4,2,8.73,T20,Melbourne,2021-08-27
1190,Fakhar Zaman,Pakistan,1043,45,31,7,2,145.16,4,2,4.87,Test,Melbourne,2020-06-26
1191,Jonny Bairstow,England,1125,141,36,23,12,391.67,2,0,0.0,ODI,Nottingham,2022-08-05
1192,Steve Smith,Australia,1186,31,82,5,1,37.8,4,2,6.45,T20,Melbourne,2021-05-22
1193,Glenn Maxwell,Australia,1148,63,72,3,5,87.5,1,10,3.36,ODI,Sydney,2023-03-20
1194,Suryakumar Yadav,India,1011,52,92,2,0,56.52,3,10,5.1,ODI,Nottingham,2022-10-29
1195,Suryakumar Yadav,India,1135,139,15,30,10,926.67,4,8,8.29,T20,Nottingham,2023-11-27
1196,Jasprit Bumrah,India,1126,113,26,11,1,434.62,3,6,5.87,ODI,Delhi,2023-02-17
1197,Suryakumar Yadav,India,1055,49,38,6,2,128.95,2,6,5.53,ODI,Karachi,2021-08-28
1198,Babar Azam,Pakistan,1004,122,8,28,10,1525.0,4,2,4.18,T20,Lahore,2020-11-27
1199,Jonny Bairstow,England,1191,49,14,5,2,350.0,0,4,4.22,Test,Mumbai,2022-07-20
1200,Ben Stokes,England,1180,107,76,2,6,140.79,3,4,3.23,T20,Sydney,2022-01-28
1201,Joe Root,England,1160,20,10,2,2,200.0,2,10,6.45,ODI,London,2023-11-15
1202,Mitchell Starc,Australia,1008,115,96,17,12,119.79,4,6,3.43,T20,London,2021-07-06
1203,Babar Azam,Pakistan,1158,8,35,0,0,22.86,1,2,3.37,T20,Mumbai,2022-11-20
1204,Steve Smith,Australia,1028,80,43,1,5,186.05,2,6,4.2,T20,Karachi,2022-08-11
1205,MS Dhoni,India,1093,65,2,14,6,3250.0,4,0,0.0,ODI,Delhi,2023-02-22
1206,Mohammad Rizwan,Pakistan,1085,134,94,27,13,142.55,3,10,8.62,ODI,Delhi,2023-08-22
1207,Jonny Bairstow,England,1179,69,88,5,10,78.41,1,8,3.71,ODI,Melbourne,2021-10-18
1208,Pat Cummins,Australia,1128,101,34,7,14,297.06,2,10,4.09,Test,London,2021-07-21
1209,Rohit Sharma,India,1095,64,18,11,8,355.56,2,6,7.28,T20,Nottingham,2022-09-22
1210,Jasprit Bumrah,India,1181,150,85,33,10,176.47,1,4,8.37,Test,Lahore,2022-07-14
1211,Steve Smith,Australia,1048,41,28,10,1,146.43,1,6,3.36,T20,Delhi,2020-06-13
1212,Ben Stokes,England,1073,105,53,7,3,198.11,2,6,8.41,ODI,Delhi,2020-12-03
1213,Steve Smith,Australia,1178,48,98,7,6,48.98,1,0,0.0,ODI,Nottingham,2020-11-04
1214,Fakhar Zaman,Pakistan,1160,36,98,6,6,36.73,3,10,5.65,ODI,Lahore,2022-05-03
1215,Shadab Khan,Pakistan,1088,52,4,9,1,1300.0,3,0,0.0,T20,Nottingham,2023-08-13
1216,Hardik Pandya,India,1048,6,28,0,0,21.43,3,2,9.8,ODI,Mumbai,2021-04-20
1217,Glenn Maxwell,Australia,1148,82,11,7,2,745.45,4,10,4.55,T20,Karachi,2022-09-22
1218,Jofra Archer,England,1077,146,58,8,15,251.72,2,2,4.18,Test,Sydney,2021-09-19
1219,Shaheen Afridi,Pakistan,1058,24,78,3,0,30.77,2,4,3.13,T20,Karachi,2021-08-13
1220,Shubman Gill,India,1090,67,19,14,0,352.63,1,4,8.96,T20,Nottingham,2020-12-06
1221,Fakhar Zaman,Pakistan,1073,2,82,0,0,2.44,2,2,3.36,ODI,Sydney,2023-12-21
1222,Mohammad Rizwan,Pakistan,1060,5,40,1,0,12.5,4,4,5.45,ODI,Mumbai,2021-10-10
1223,Shadab Khan,Pakistan,1066,110,2,0,9,5500.0,1,6,7.57,T20,Sydney,2021-02-24
1224,MS Dhoni,India,1088,100,60,0,14,166.67,3,8,6.94,ODI,Karachi,2022-07-07
1225,Fakhar Zaman,Pakistan,1077,0,33,0,0,0.0,4,0,0.0,ODI,Mumbai,2022-04-08
1226,Ben Stokes,England,1117,125,8,24,9,1562.5,1,0,0.0,T20,Sydney,2020-01-09
1227,Pat Cummins,Australia,1121,119,87,2,17,136.78,4,10,9.08,T20,Sydney,2023-03-03
1228,Jos Buttler,England,1176,24,67,3,1,35.82,2,4,7.42,ODI,Nottingham,2020-03-23
1229,Fakhar Zaman,Pakistan,1029,45,38,7,5,118.42,4,4,3.09,T20,Mumbai,2022-04-02
1230,Shadab Khan,Pakistan,1091,33,96,0,0,34.38,3,10,4.89,ODI,Karachi,2020-04-22
1231,Fakhar Zaman,Pakistan,1134,8,33,0,0,24.24,4,8,5.2,ODI,Lahore,2021-02-04
1232,Rohit Sharma,India,1137,9,6,2,0,150.0,4,0,0.0,T20,Delhi,2022-11-14
1233,Ben Stokes,England,1125,19,57,1,0,33.33,0,0,0.0,T20,Mumbai,2023-09-27
1234,Glenn Maxwell,Australia,1037,138,12,9,16,1150.0,0,0,0.0,Test,London,2022-01-27
1235,Jos Buttler,England,1003,10,62,1,1,16.13,4,2,3.66,T20,Karachi,2021-12-20
1236,Glenn Maxwell,Australia,1143,55,1,7,5,5500.0,3,8,5.0,ODI,Melbourne,2022-06-28
1237,Jofra Archer,England,1073,34,77,3,5,44.16,2,6,8.78,ODI,London,2022-04-28
1238,Fakhar Zaman,Pakistan,1153,134,22,28,10,609.09,0,2,7.97,ODI,Sydney,2021-03-01
1239,Glenn Maxwell,Australia,1134,102,12,6,6,850.0,1,10,9.78,T20,Delhi,2023-04-24
1240,Joe Root,England,1001,97,77,22,3,125.97,0,6,4.68,T20,Lahore,2022-04-28
1241,Fakhar Zaman,Pakistan,1118,140,31,28,17,451.61,3,6,5.5,Test,Sydney,2021-02-12
1242,Shadab Khan,Pakistan,1074,32,20,4,0,160.0,2,0,0.0,Test,Nottingham,2020-03-27
1243,Mitchell Starc,Australia,1077,76,85,12,4,89.41,1,4,3.74,T20,Nottingham,2021-04-04
1244,Virat Kohli,India,1039,140,28,24,18,500.0,2,10,6.56,T20,Lahore,2023-08-04
1245,Joe Root,England,1167,61,39,4,6,156.41,1,10,3.62,Test,Lahore,2022-05-04
1246,Shadab Khan,Pakistan,1176,51,91,0,0,56.04,1,6,4.95,Test,Melbourne,2020-02-28
1247,Hardik Pandya,India,1126,125,27,15,7,462.96,3,2,6.08,ODI,Karachi,2023-04-05
1248,Jonny Bairstow,England,1111,63,93,1,3,67.74,0,4,6.66,T20,Nottingham,2023-11-22
1249,MS Dhoni,India,1131,135,38,28,8,355.26,3,2,4.46,Test,Mumbai,2021-06-15
1250,Fakhar Zaman,Pakistan,1014,75,17,14,8,441.18,1,6,8.42,ODI,Karachi,2022-08-02
1251,Shaheen Afridi,Pakistan,1041,102,18,14,5,566.67,1,6,6.26,ODI,Lahore,2022-01-09
1252,Jos Buttler,England,1012,61,69,1,7,88.41,0,10,7.14,T20,Lahore,2022-12-20
1253,Ravindra Jadeja,India,1049,85,31,10,9,274.19,0,6,3.53,Test,Sydney,2020-07-12
1254,Fakhar Zaman,Pakistan,1082,69,20,4,6,345.0,0,2,3.88,T20,Lahore,2021-07-09
1255,Steve Smith,Australia,1136,45,22,7,2,204.55,3,4,4.39,Test,Karachi,2020-10-21
1256,Shubman Gill,India,1132,36,50,1,2,72.0,0,4,6.86,T20,Karachi,2022-09-20
1257,Jos Buttler,England,1041,33,71,0,5,46.48,0,8,5.84,ODI,Melbourne,2020-11-12
1258,Mohammad Rizwan,Pakistan,1143,112,44,11,16,254.55,2,2,6.41,Test,Delhi,2022-05-04
1259,Joe Root,England,1029,145,45,26,16,322.22,3,2,6.14,ODI,Mumbai,2022-09-09
1260,Pat Cummins,Australia,1176,69,62,14,1,111.29,3,8,7.35,T20,Sydney,2022-06-24
1261,David Warner,Australia,1181,103,54,11,7,190.74,2,4,6.38,T20,Mumbai,2020-08-30
1262,Mohammad Rizwan,Pakistan,1177,63,83,14,5,75.9,1,6,5.69,ODI,Melbourne,2021-09-21
1263,Mohammad Rizwan,Pakistan,1033,38,49,0,3,77.55,4,2,7.94,ODI,London,2023-11-15
1264,Rohit Sharma,India,1004,54,1,0,3,5400.0,4,8,9.24,T20,London,2020-03-28
1265,Babar Azam,Pakistan,1008,54,25,6,9,216.0,0,8,4.41,Test,Mumbai,2022-08-18
1266,Hardik Pandya,India,1011,121,24,10,8,504.17,3,4,8.65,ODI,Lahore,2023-09-29
1267,Rohit Sharma,India,1200,140,23,18,9,608.7,4,0,0.0,ODI,Melbourne,2023-04-18
1268,Mohammad Rizwan,Pakistan,1171,139,34,6,10,408.82,4,10,8.92,T20,Mumbai,2020-07-04
1269,Shaheen Afridi,Pakistan,1148,129,15,10,1,860.0,3,4,6.3,T20,Karachi,2020-11-24
1270,Fakhar Zaman,Pakistan,1145,15,39,0,0,38.46,0,8,3.17,ODI,Delhi,2023-03-30
1271,Ravindra Jadeja,India,1055,18,71,4,0,25.35,1,0,0.0,Test,Melbourne,2021-07-31
1272,Fakhar Zaman,Pakistan,1001,60,26,6,8,230.77,2,10,6.5,Test,Delhi,2021-03-14
1273,Jos Buttler,England,1178,106,66,18,3,160.61,1,10,8.63,Test,Sydney,2022-06-19
1274,Shubman Gill,India,1090,60,92,13,6,65.22,0,0,0.0,T20,London,2021-03-14
1275,Shadab Khan,Pakistan,1028,126,65,18,5,193.85,1,2,6.09,T20,Delhi,2022-08-12
1276,Ravindra Jadeja,India,1034,76,84,0,3,90.48,2,2,3.18,T20,Karachi,2023-12-14
1277,Mitchell Starc,Australia,1184,30,91,0,5,32.97,4,6,9.69,ODI,Delhi,2021-11-02
1278,Joe Root,England,1098,52,17,5,8,305.88,1,10,4.08,T20,Nottingham,2023-05-14
1279,Glenn Maxwell,Australia,1057,5,21,0,0,23.81,4,0,0.0,Test,London,2021-08-18
1280,Ben Stokes,England,1017,13,56,3,0,23.21,4,10,7.95,T20,Karachi,2021-01-02
1281,Jasprit Bumrah,India,1172,15,84,0,2,17.86,0,4,9.59,ODI,London,2022-06-16
1282,Rohit Sharma,India,1036,78,86,9,1,90.7,0,4,8.03,T20,London,2023-11-24
1283,Shubman Gill,India,1016,132,90,12,13,146.67,2,4,8.98,T20,Melbourne,2021-11-24
1284,Fakhar Zaman,Pakistan,1103,93,99,15,14,93.94,3,6,8.38,ODI,Melbourne,2022-05-19
1285,Jos Buttler,England,1195,144,40,20,24,360.0,3,4,6.64,Test,Lahore,2023-08-11
1286,Jos Buttler,England,1121,73,70,3,7,104.29,3,4,4.37,Test,London,2022-09-19
1287,David Warner,Australia,1196,36,6,0,5,600.0,1,10,7.64,T20,Delhi,2020-09-07
1288,Glenn Maxwell,Australia,1127,124,79,25,7,156.96,2,10,5.84,ODI,Sydney,2020-03-01
1289,Virat Kohli,India,1017,105,65,13,3,161.54,1,6,3.5,T20,Mumbai,2021-01-01
1290,Jonny Bairstow,England,1173,11,42,1,0,26.19,2,6,3.97,T20,Sydney,2021-09-12
1291,Rohit Sharma,India,1169,32,13,1,0,246.15,1,0,0.0,Test,Nottingham,2022-08-12
1292,Shaheen Afridi,Pakistan,1169,127,31,22,8,409.68,1,6,7.74,T20,Nottingham,2022-10-30
1293,Mitchell Starc,Australia,1087,14,3,2,2,466.67,2,4,5.87,Test,Mumbai,2020-03-05
1294,Joe Root,England,1098,115,92,9,5,125.0,0,2,6.02,T20,Karachi,2022-02-09
1295,Jofra Archer,England,1009,142,18,17,19,788.89,0,2,4.68,ODI,Sydney,2023-02-14
1296,David Warner,Australia,1125,42,26,6,5,161.54,1,8,5.07,T20,Sydney,2021-10-01
1297,Jofra Archer,England,1195,33,1,2,1,3300.0,4,6,8.57,ODI,Nottingham,2023-09-13
1298,Jofra Archer,England,1143,148,88,3,11,168.18,3,2,8.55,ODI,Mumbai,2022-03-12
1299,Glenn Maxwell,Australia,1151,125,97,23,13,128.87,3,8,3.29,T20,Karachi,2021-08-05
1300,Steve Smith,Australia,1007,94,55,12,15,170.91,4,10,6.89,Test,Mumbai,2020-09-19
1301,Pat Cummins,Australia,1189,79,38,13,0,207.89,0,4,9.05,Test,Mumbai,2023-07-04
1302,Glenn Maxwell,Australia,1024,42,29,4,0,144.83,1,10,5.61,T20,Karachi,2022-01-01
1303,Jos Buttler,England,1014,28,43,2,3,65.12,1,4,8.62,Test,Melbourne,2021-05-22
1304,Shaheen Afridi,Pakistan,1151,41,94,9,1,43.62,2,0,0.0,ODI,Delhi,2021-09-16
1305,MS Dhoni,India,1043,55,2,0,7,2750.0,3,4,5.12,ODI,Karachi,2020-03-17
1306,Jofra Archer,England,1145,33,49,0,0,67.35,3,8,4.71,Test,London,2021-06-30
1307,Jasprit Bumrah,India,1150,123,40,12,3,307.5,0,0,0.0,ODI,Karachi,2022-02-12
1308,Jos Buttler,England,1146,149,18,11,9,827.78,2,0,0.0,ODI,Nottingham,2020-07-23
1309,Shaheen Afridi,Pakistan,1127,133,83,6,15,160.24,4,0,0.0,Test,Karachi,2020-12-07
1310,Pat Cummins,Australia,1111,114,37,6,18,308.11,4,8,7.17,ODI,Nottingham,2023-07-25
1311,Ravindra Jadeja,India,1054,61,72,12,0,84.72,1,10,6.32,T20,Lahore,2020-04-07
1312,Mitchell Starc,Australia,1102,81,74,3,4,109.46,3,8,9.61,ODI,Delhi,2023-03-30
1313,R Ashwin,India,1086,145,88,1,15,164.77,0,2,3.79,T20,Delhi,2023-03-06
1314,Jofra Archer,England,1053,27,35,0,4,77.14,1,0,0.0,T20,Delhi,2023-08-27
1315,Mitchell Starc,Australia,1076,41,85,8,3,48.24,2,0,0.0,T20,Karachi,2021-02-13
1316,Jofra Archer,England,1064,68,22,8,6,309.09,3,0,0.0,Test,Nottingham,2023-10-07
1317,Babar Azam,Pakistan,1160,104,6,22,1,1733.33,0,6,3.44,Test,Sydney,2023-03-27
1318,Ben Stokes,England,1169,50,60,5,4,83.33,1,0,0.0,Test,Nottingham,2021-07-02
